"WATERBODYC,N,9,0","LOCNAME_EN,C,254","LATITUDE,N,19,11","LONGITUDE,N,19,11","GUIDELOC_E,C,254","URL_EN,C,254","SPECIES_EN,C,254"
45287924,Round Lake,45.46472222,-79.40611111,"McMurrich Twp., Parry Sound Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45287924.html,-LAKE_WHITEFISH-NORTHERN_PIKE-SMALLMOUTH_BASS-WALLEYE-
45297847,Westward Lake,45.49111111,-78.77555556,"Peck Twp., Nipissing Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45297847.html,-BROOK_TROUT-
45297954,Manitouwabing Lake,45.47416667,-79.90333333,"McKellar Twp., Parry Sound Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45297954.html,-NORTHERN_PIKE-WALLEYE-
45307817,Galeairy Lake,45.47611111,-78.3,"Airy Twp., Nipissing Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45307817.html,-SMALLMOUTH_BASS-
45307843,Swan Lake,45.49527778,-78.71027778,"Peck Twp., Nipissing Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45307843.html,-SMALLMOUTH_BASS-
45307912,Bay Lake,45.50444444,-73.20055556,"Perry Twp., Parry Sound Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45307912.html,-SMALLMOUTH_BASS-WALLEYE-
45308015,Georgian Bay GB3,45.42166667,-80.60666667,&nbsp;,http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45308015.html,-LAKE_TROUT-LING_(BURBOT)-SMALLMOUTH_BASS-LARGEMOUTH_BASS-BLACK_CRAPPIE-YELLOW_PERCH-WALLEYE-LAKE_WHITEFISH-CHUB_(NOT_C._ARTEDII)-NORTHERN_PIKE-REDHORSE_SUCKER-BROWN_BULLHEAD-CHANNEL_CATFISH-
45317633,Bonnechere River,45.51861111,-76.55722222,"mouth, Horton Twp.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45317633.html,-NORTHERN_PIKE-SMALLMOUTH_BASS-WALLEYE-
45317836,Delano Lake,45.51555556,-78.59694444,"Canisbay Twp., Nipissing Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45317836.html,-LAKE_TROUT-
45317841,Smoke Lake,45.51527778,-78.68111111,"Peck Twp., Nipissing Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45317841.html,-LAKE_TROUT-LAKE_WHITEFISH-CISCO(LAKE_HERRING)-LING_(BURBOT)-SMALLMOUTH_BASS-
45317857,Unnamed Lake #420,45.51666667,-78.95,"Finlayson Twp., Muskoka D. M.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45317857.html,-BROOK_TROUT-
45317912,Emsdale Lake,45.51611111,-79.19666667,"Bethuns & Perry Twp., Parry Sound Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45317912.html,-LAKE_TROUT-
45317916,Clear (Schamerhorn) Lake,45.50527778,-79.26083333,"Perry Twp., Parry Sound Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45317916.html,-SMALLMOUTH_BASS-
45317948,Oliver Lake,45.51472222,-79.79611111,"McKellar Twp., Parry Sound Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45317948.html,-SMALLMOUTH_BASS-
45317956,McKellar Lake,45.51361111,-79.93305556,"McKellar Twp., Parry Sound Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45317956.html,-NORTHERN_PIKE-WALLEYE-
45327500,South Nation River,45.535,-74.99361111,Plantagenet Reach,http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45327500.html,-FRESHWATER_DRUM-REDHORSE_SUCKER-COMMON_CARP-BROWN_BULLHEAD-CHANNEL_CATFISH-SMALLMOUTH_BASS-BLACK_CRAPPIE-YELLOW_PERCH-WALLEYE-
45327835,Cache Lake,45.54083333,-78.58444444,"Canisbay Twp., Nipissing Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45327835.html,-LAKE_TROUT-SMALLMOUTH_BASS-
45327902,Hungry Lake,45.53916667,-79.02972222,"Bethune Twp., Parry Sound Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45327902.html,-BROOK_TROUT-
45327924,Doe Lake,45.53388889,-79.41416667,"Ryerson Twp., Parry Sound District",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45327924.html,-NORTHERN_PIKE-SMALLMOUTH_BASS-WALLEYE-
45327930,Rainy Lake,45.53138889,-79.49583333,"Ryerson Twp., Parry Sound District",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45327930.html,-SMALLMOUTH_BASS-
45327958,Lorimer Lake,45.54472222,-79.95861111,"Hagerman & Ferguson Twps., Parry Sound District",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45327958.html,-NORTHERN_PIKE-LARGEMOUTH_BASS-
45337703,Mink Lake,45.56472222,-77.04833333,"Wilberforce Twp., Renfrew Co.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45337703.html,-LAKE_WHITEFISH-NORTHERN_PIKE-YELLOW_PERCH-WALLEYE-
45337710,Mud (Wilbur) Lake,45.56055556,-77.17444444,"Wilberforce & Grattan Twps., Renfrew Co.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45337710.html,-NORTHERN_PIKE-
45337807,McCauley Lake,45.54222222,-78.11194444,"Airy & Murchison Twps., Nipissing Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45337807.html,-LAKE_TROUT-
45338015,Rock Island Lake (Shawanaga River),45.55305556,-80.2575,"Shawanaga Twp., Parry Sound Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45338015.html,-CISCO(LAKE_HERRING)-WALLEYE-
45347721,Golden Lake,45.56555556,-77.32444444,"N. & S. Algona Twps., Renfrew Co.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45347721.html,-LARGEMOUTH_BASS-WALLEYE-LAKE_WHITEFISH-NORTHERN_PIKE-WHITE_SUCKER-BROWN_BULLHEAD-SMALLMOUTH_BASS-
45347835,Canisbay Lake,45.57527778,-78.58944444,"Canisbay Twp., Nipissing Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45347835.html,-LAKE_TROUT-
45347854,McCraney Lake,45.56888889,-78.90222222,"McCraney Twp., Nipissing Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45347854.html,-LAKE_TROUT-
45357917,Deer Lake,45.58,-79.27666667,"Armour & Perry Twps., Parry Sound Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45357917.html,-WALLEYE-
45357919,Three Mile Lake,45.59361111,-79.3125,"Armour Twp., Parry Sound Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45357919.html,-WALLEYE-
45358010,Trout Lake,45.585,-80.16472222,"E. Burpee Twp., Parry Sound Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45358010.html,-LAKE_TROUT-CISCO(LAKE_HERRING)-SMALLMOUTH_BASS-
45358206,Manitou River,45.60027778,-82.10305556,"spawning run, Manitoulin Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45358206.html,-RAINBOW_TROUT-
45367458,Lac Georges,45.60583333,-74.97333333,"N. Plantagenet & Alfred Twps., Prescott Co.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45367458.html,-WALLEYE-
45377707,Lake Dor? (Dore),45.61777778,-77.115,"Wilberforce Twp., Renfrew Co.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45377707.html,-NORTHERN_PIKE-BROWN_BULLHEAD-PUMPKINSEED-SMALLMOUTH_BASS-LARGEMOUTH_BASS-YELLOW_PERCH-
45377751,Aylen Lake,45.61333333,-77.84833333,"Dickens Twp., Nipissing Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45377751.html,-LAKE_TROUT-LAKE_WHITEFISH-SMALLMOUTH_BASS-
45377921,Kernick Lake,45.62444444,-79.34833333,"Armour Twp., Parry Sound Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45377921.html,-SMALLMOUTH_BASS-YELLOW_PERCH-
45377942,Ahmic Lake,45.63444444,-79.69555556,"Croft Twp., Parry Sound Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45377942.html,-LAKE_WHITEFISH-WHITE_SUCKER-SMALLMOUTH_BASS-YELLOW_PERCH-WALLEYE-
45378129,Georgian Bay GB1,45.80583333,-81.32638889,&nbsp;,http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45378129.html,-CHINOOK_SALMON-LAKE_TROUT-LAKE_WHITEFISH-CISCO(LAKE_HERRING)-ROUND_WHITEFISH-CHUB_(NOT_C._ARTEDII)-NORTHERN_PIKE-WHITE_SUCKER-SMALLMOUTH_BASS-YELLOW_PERCH-WALLEYE-
45387454,Ottawa River,45.64138889,-74.88166667,Chaudi?re Falls to Carillon Dam,http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45387454.html,-NORTHERN_PIKE-WHITE_SUCKER-BROWN_BULLHEAD-CHANNEL_CATFISH-ROCK_BASS-SMALLMOUTH_BASS-LARGEMOUTH_BASS-BLACK_CRAPPIE-YELLOW_PERCH-SAUGER-WALLEYE-
45387730,Round Lake,45.6425,-77.5275,"Richards & Hagarty Twps., Renfrew Co.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45387730.html,-LAKE_TROUT-LAKE_WHITEFISH-CISCO(LAKE_HERRING)-RAINBOW_SMELT-NORTHERN_PIKE-LING_(BURBOT)-SMALLMOUTH_BASS-YELLOW_PERCH-WALLEYE-
45387806,Oram Lake,45.63138889,-78.09166667,"Preston Twp., Nipissing Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45387806.html,-SPLAKE-
45387807,Billy Lake,45.63361111,-78.11694444,"Preston Twp., Nipissing Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45387807.html,-RAINBOW_TROUT-SPLAKE-
45387933,Cecebe Lake,45.64277778,-79.58055556,"Chapman Twp., Parry Sound Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45387933.html,-LAKE_WHITEFISH-NORTHERN_PIKE-SMALLMOUTH_BASS-WALLEYE-
45397748,Murphys Lake,45.66111111,-77.81111111,"Brudnell Twp., Renfrew Co.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45397748.html,-BROOK_TROUT-LAKE_TROUT-
45397911,Sand Lake,45.62555556,-79.17333333,"Proudfoot Twp., Parry Sound Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45397911.html,-LAKE_TROUT-LAKE_WHITEFISH-WHITE_SUCKER-LING_(BURBOT)-
45397952,Whitestone Lake,45.6475,-79.86972222,"Hagerman & Croft Twps., Parry Sound Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45397952.html,-SMALLMOUTH_BASS-WALLEYE-
45398014,Miskokway Lake,45.65,-80.22666667,"Burton Twp., Parry Sound Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45398014.html,-LAKE_TROUT-CISCO(LAKE_HERRING)-SMALLMOUTH_BASS-
45407650,Ottawa River,45.60722222,-76.67583333,Morrison Island to Chats Generating Station (Fitzroy),http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45407650.html,-NORTHERN_PIKE-BROWN_BULLHEAD-CHANNEL_CATFISH-PUMPKINSEED-SMALLMOUTH_BASS-SAUGER-WALLEYE-
45407655,Muskrat Lake,45.6825,-76.91194444,"Westmeath & Ross Twps., Renfrew Co.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45407655.html,-LAKE_TROUT-RAINBOW_SMELT-NORTHERN_PIKE-WALLEYE-
45407814,MyKiss Lake,45.67638889,-78.22416667,"Preston Twp., Nipissing Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45407814.html,-BROOK_TROUT-SPLAKE-
45407913,Loon (Pevensey) Lake,45.66888889,-79.21888889,"Proudfoot Twp., Parry Sound Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45407913.html,-LAKE_TROUT-
45407918,Pickerel River,45.98777778,-80.53388889,"Mowat Twp., Parry Sound Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45407918.html,-NORTHERN_PIKE-WALLEYE-
45407920,Jacks (Burden) Lake,45.6575,-79.33861111,"Armour Twp., Parry Sound Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45407920.html,-NORTHERN_PIKE-WALLEYE-
45417806,Ryan Lake,45.68472222,-78.08972222,"Preston Twp., Nipissing Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45417806.html,-RAINBOW_TROUT-SPLAKE-
45417814,Little MyKiss Lake,45.68805556,-78.22833333,"Preston Twp., Nipissing Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45417814.html,-BROOK_TROUT-SPLAKE-
45417848,Timberwolf Lake,45.68111111,-78.8025,"Hunter Twp., Nipissing Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45417848.html,-LAKE_TROUT-YELLOW_PERCH-
45417905,Nabdoe Lake,45.68333333,-79.08333333,"Butt Twp., Nipissing Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45417905.html,-BROOK_TROUT-
45417910,Buck (McCann) Lake,45.69,-79.16638889,"Proudfoot Twp., Parry Sound Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45417910.html,-LAKE_TROUT-
45417912,Grass (Sweny) Lake,45.68,-79.20305556,"Proudfoot Twp., Parry Sound Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45417912.html,-LAKE_TROUT-ROUND_WHITEFISH-WHITE_SUCKER-
45417914,Island (Proudfoot) Lake,45.68694444,-79.24055556,"Proudfoot Twp., Parry Sound Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45417914.html,-BROOK_TROUT-LAKE_TROUT-SMALLMOUTH_BASS-
45417918,Pickerel Lake,45.68194444,-79.3075,"Armour & Proudfoot Twps., Parry Sound Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45417918.html,-NORTHERN_PIKE-SMALLMOUTH_BASS-WALLEYE-
45417944,Magnetawan River,45.685,-79.73472222,"Poverty Bay, Croft Twp.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45417944.html,-NORTHERN_PIKE-ROCK_BASS-SMALLMOUTH_BASS-LARGEMOUTH_BASS-BLACK_CRAPPIE-YELLOW_PERCH-WALLEYE-
45427823,Opeongo Lake,45.70916667,-78.36805556,"Bower Twp., Nipissing Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45427823.html,-LAKE_TROUT-LAKE_WHITEFISH-CISCO(LAKE_HERRING)-ROUND_WHITEFISH-LING_(BURBOT)-SMALLMOUTH_BASS-
45427911,Long (Oliphant) Lake,45.71027778,-79.175,"Proudfoot Twp., Parry Sound Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45427911.html,-LAKE_TROUT-
45428204,Windfall Lake,45.70527778,-82.0675,"Sandfield Twp., Manitoulin Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45428204.html,-SMALLMOUTH_BASS-WALLEYE-
45437912,North Lake,45.72138889,-79.19666667,"Proudfoot Twp., Parry Sound Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45437912.html,-LAKE_TROUT-
45438002,Wahwashkesh Lake,45.71777778,-80.03972222,"McKenzie Twp., Parry Sound Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45438002.html,-SMALLMOUTH_BASS-
45438030,Giroux Lake,45.71361111,-80.50416667,"Wallbridge Twp., Parry Sound Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45438030.html,-NORTHERN_PIKE-WALLEYE-
45438152,Sucker Lake,45.72166667,-81.8725,"Assiginack Twp., Manitoulin Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45438152.html,-SMALLMOUTH_BASS-
45447812,Round Island Lake,45.73194444,-78.19527778,"Dickson & Preston Twps., Nipissing Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45447812.html,-LAKE_TROUT-
45457923,Lake Bernard,45.73888889,-79.38527778,"Strong Twp., Parry Sound Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45457923.html,-LAKE_TROUT-LAKE_WHITEFISH-SMALLMOUTH_BASS-YELLOW_PERCH-
45458213,Mindemoya Lake,45.76138889,-82.20194444,"Carnarvon Twp., Manitoulin Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45458213.html,-LAKE_WHITEFISH-CISCO(LAKE_HERRING)-WHITE_SUCKER-YELLOW_PERCH-WALLEYE-
45458257,Lake Huron H1,45.68305556,-82.705,open water south of Manitoulin Island – from Cockburn Island to just west of Fitzwilliam Island,http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45458257.html,-CHINOOK_SALMON-RAINBOW_TROUT-LAKE_TROUT-SPLAKE-LAKE_WHITEFISH-CISCO(LAKE_HERRING)-BLOATER-RAINBOW_SMELT-WHITE_SUCKER-COMMON_CARP-CHANNEL_CATFISH-LING_(BURBOT)-YELLOW_PERCH-
45467828,Redrock Lake,45.76944444,-78.47055556,"Bower Twp., Nipissing Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45467828.html,-BROOK_TROUT-WHITE_SUCKER-YELLOW_PERCH-
45467908,Peyton Lake,45.7725,-79.15305556,"Joly Twp., Parry Sound Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45467908.html,-BROOK_TROUT-
45477812,Dickson Lake,45.78111111,-78.2075,"Dickson Twp., Nipissing Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45477812.html,-BROOK_TROUT-LAKE_WHITEFISH-WHITE_SUCKER-YELLOW_PERCH-
45478200,Lake Manitou,45.78333333,-82,"Sandfield Twp., Manitoulin Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45478200.html,-LAKE_TROUT-LING_(BURBOT)-
45487908,Trout Lake,45.80388889,-79.14861111,"Paxton Twp., Nipissing Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45487908.html,-BROOK_TROUT-WHITE_SUCKER-
45497918,Forest Lake,45.82416667,-79.2925,"Joly Twp., Parry Sound Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45497918.html,-WHITE_SUCKER-BROWN_BULLHEAD-PUMPKINSEED-SMALLMOUTH_BASS-YELLOW_PERCH-
45497940,Spring (Fowke) Lake,45.81027778,-79.68166667,"Lount Twp., Parry Sound Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45497940.html,-LAKE_TROUT-
45498218,Kagawong Lake,45.82916667,-82.30555556,"Billings, Campbell & Allan Twps., Manitoulin Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45498218.html,-SMALLMOUTH_BASS-YELLOW_PERCH-
45507806,White Partridge Lake,45.83444444,-78.11027778,"Niven Twp., Nipissing Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45507806.html,-BROOK_TROUT-YELLOW_PERCH-
45507811,Little Crooked Lake,45.82777778,-78.18861111,"Dickson Twp., Nipissing Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45507811.html,-BROOK_TROUT-
45507835,Lake La Muir,45.82416667,-78.59416667,"Bishop Twp., Nipissing Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45507835.html,-LAKE_TROUT-
45507930,Eagle Lake,45.83277778,-79.50055556,"Machar Twp., Parry Sound Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45507930.html,-SMALLMOUTH_BASS-
45508327,North Channel NC1,46.07694444,-83.16111111,north side of Manitoulin Island from St. Joseph Island to Serpent Harbour on the north side and Barrie Island on the south side.,http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45508327.html,-PINK_SALMON-CHINOOK_SALMON-RAINBOW_TROUT-LAKE_TROUT-LAKE_WHITEFISH-NORTHERN_PIKE-WHITE_SUCKER-BROWN_BULLHEAD-CHANNEL_CATFISH-LING_(BURBOT)-SMALLMOUTH_BASS-YELLOW_PERCH-WALLEYE-
45517814,Lake Lavieille,45.86805556,-78.24611111,"Anglin & Dickson Twps., Nipissing Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45517814.html,-BROOK_TROUT-LAKE_TROUT-LAKE_WHITEFISH-
45517954,Le Grou Lake,45.85055556,-79.90111111,"E.Mills Twp., Parry Sound Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45517954.html,-SMALLMOUTH_BASS-
45518227,Tobacco Lake,45.85583333,-82.44555556,"Gordon Twp., Manitoulin Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45518227.html,-SMALLMOUTH_BASS-WALLEYE-
45527830,Hogan Lake,45.87694444,-78.49722222,"Freswick Twp., Nipissing Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45527830.html,-BROOK_TROUT-
45528159,Pike Lake,45.87444444,-81.98555556,"Bidwell Twp., Manitoulin Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45528159.html,-WALLEYE-
45537914,Red Deer Lake,45.88333333,-79.23333333,"Laurier Twp., Parry Sound Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45537914.html,-BROOK_TROUT-
45537921,Bacon Lake,45.88166667,-79.35,"Laurier Twp., Parry Sound Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45537921.html,-LAKE_TROUT-
45538157,Bass Lake,45.89083333,-81.94666667,"Bidwell & Sheguiandah Twp., Manitoulin Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45538157.html,-WALLEYE-
45538254,Silver Lake,45.8775,-82.89138889,"Robinson Twp., Manitoulin Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45538254.html,-SMALLMOUTH_BASS-WALLEYE-
45547720,Petawawa River,45.88166667,-77.36194444,"Lac du Bois Dur, Petawawa Twp., Renfrew Co.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45547720.html,-SMALLMOUTH_BASS-WALLEYE-
45547957,Seagull Lake,45.90555556,-79.94305556,"East Mills Twp., Parry Sound Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45547957.html,-NORTHERN_PIKE-WALLEYE-
45548000,Wauquimakog Lake,45.90305556,-79.99583333,"Wilson & Mills Twps., Parry Sound Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45548000.html,-SMALLMOUTH_BASS-WALLEYE-
45548033,Portage Lake,45.9025,-80.55222222,"Mowat Twp., Parry Sound Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45548033.html,-NORTHERN_PIKE-BROWN_BULLHEAD-BLACK_CRAPPIE-
45548034,Key River,45.8925,-80.56694444,Parry Sound Dist.,http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45548034.html,-NORTHERN_PIKE-WHITE_SUCKER-REDHORSE_SUCKER-BROWN_BULLHEAD-SMALLMOUTH_BASS-BLACK_CRAPPIE-WALLEYE-
45557914,Tower Lake,45.9125,-79.23305556,"Laurier Twp., Parry Sound Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45557914.html,-BROOK_TROUT-
45557951,Cadden Lake,45.92277778,-79.86583333,"East Mills Twp., Parry Sound Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45557951.html,-SMALLMOUTH_BASS-WALLEYE-
45567950,Arthurs Lake,45.94305556,-79.82694444,"Mills Twp., Parry Sound Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45567950.html,-WALLEYE-
45568004,Caribou Lake,45.93277778,-80.07305556,"McConkey Twp., Parry Sound Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45568004.html,-LAKE_TROUT-NORTHERN_PIKE-SMALLMOUTH_BASS-WALLEYE-
45568013,Dollars Lake,45.9525,-80.23722222,"Blair Twp., Parry Sound Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45568013.html,-LAKE_WHITEFISH-NORTHERN_PIKE-WALLEYE-
45598032,Pakeshkag Lake,45.95,-80.52833333,"Mowat Twp., Parry Sound Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE45598032.html,-NORTHERN_PIKE-
46008000,Memesagamesing Lake,46.02027778,-79.99083333,"Hardy Twp., Parry Sound Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE46008000.html,-ROCK_BASS-SMALLMOUTH_BASS-WALLEYE-
